x	y	precise_y	difference
+1.4470e-01	+8.6529e-01	+8.6528e-01	-6.2599e-06
+1.4480e-01	+8.6520e-01	+8.6520e-01	-6.2636e-06
+1.4490e-01	+8.6512e-01	+8.6511e-01	-6.2673e-06
+1.4500e-01	+8.6503e-01	+8.6502e-01	-6.2710e-06
+1.4510e-01	+8.6494e-01	+8.6494e-01	-6.2747e-06
+1.4520e-01	+8.6486e-01	+8.6485e-01	-6.2784e-06
+1.4530e-01	+8.6477e-01	+8.6476e-01	-6.2821e-06
+1.4540e-01	+8.6468e-01	+8.6468e-01	-6.2858e-06
+1.4550e-01	+8.6460e-01	+8.6459e-01	-6.2895e-06
+1.4560e-01	+8.6451e-01	+8.6450e-01	-6.2932e-06
+1.4570e-01	+8.6442e-01	+8.6442e-01	-6.2969e-06
+1.4580e-01	+8.6434e-01	+8.6433e-01	-6.3006e-06
+1.4590e-01	+8.6425e-01	+8.6424e-01	-6.3043e-06
+1.4600e-01	+8.6416e-01	+8.6416e-01	-6.3080e-06
+1.4610e-01	+8.6408e-01	+8.6407e-01	-6.3116e-06
+1.4620e-01	+8.6399e-01	+8.6398e-01	-6.3153e-06
+1.4630e-01	+8.6390e-01	+8.6390e-01	-6.3190e-06
+1.4640e-01	+8.6382e-01	+8.6381e-01	-6.3227e-06
+1.4650e-01	+8.6373e-01	+8.6373e-01	-6.3264e-06
+1.4660e-01	+8.6365e-01	+8.6364e-01	-6.3301e-06
+1.4670e-01	+8.6356e-01	+8.6355e-01	-6.3338e-06
+1.4680e-01	+8.6347e-01	+8.6347e-01	-6.3374e-06
+1.4690e-01	+8.6339e-01	+8.6338e-01	-6.3411e-06
+1.4700e-01	+8.6330e-01	+8.6329e-01	-6.3448e-06
+1.4710e-01	+8.6321e-01	+8.6321e-01	-6.3485e-06
+1.4720e-01	+8.6313e-01	+8.6312e-01	-6.3522e-06
+1.4730e-01	+8.6304e-01	+8.6304e-01	-6.3559e-06
+1.4740e-01	+8.6296e-01	+8.6295e-01	-6.3595e-06
+1.4750e-01	+8.6287e-01	+8.6286e-01	-6.3632e-06
+1.4760e-01	+8.6278e-01	+8.6278e-01	-6.3669e-06
+1.4770e-01	+8.6270e-01	+8.6269e-01	-6.3706e-06
+1.4780e-01	+8.6261e-01	+8.6260e-01	-6.3742e-06
+1.4790e-01	+8.6252e-01	+8.6252e-01	-6.3779e-06
+1.4800e-01	+8.6244e-01	+8.6243e-01	-6.3816e-06
+1.4810e-01	+8.6235e-01	+8.6234e-01	-6.3853e-06
+1.4820e-01	+8.6227e-01	+8.6226e-01	-6.3889e-06
+1.4830e-01	+8.6218e-01	+8.6217e-01	-6.3926e-06
+1.4840e-01	+8.6209e-01	+8.6209e-01	-6.3963e-06
+1.4850e-01	+8.6201e-01	+8.6200e-01	-6.3999e-06
+1.4860e-01	+8.6192e-01	+8.6191e-01	-6.4036e-06
+1.4870e-01	+8.6183e-01	+8.6183e-01	-6.4073e-06
+1.4880e-01	+8.6175e-01	+8.6174e-01	-6.4110e-06
+1.4890e-01	+8.6166e-01	+8.6166e-01	-6.4146e-06
+1.4900e-01	+8.6158e-01	+8.6157e-01	-6.4183e-06
+1.4910e-01	+8.6149e-01	+8.6148e-01	-6.4220e-06
+1.4920e-01	+8.6140e-01	+8.6140e-01	-6.4256e-06
+1.4930e-01	+8.6132e-01	+8.6131e-01	-6.4293e-06
+1.4940e-01	+8.6123e-01	+8.6122e-01	-6.4329e-06
+1.4950e-01	+8.6114e-01	+8.6114e-01	-6.4366e-06
+1.4960e-01	+8.6106e-01	+8.6105e-01	-6.4403e-06
+1.4970e-01	+8.6097e-01	+8.6097e-01	-6.4439e-06
+1.4980e-01	+8.6089e-01	+8.6088e-01	-6.4476e-06
+1.4990e-01	+8.6080e-01	+8.6079e-01	-6.4512e-06
+1.5000e-01	+8.6071e-01	+8.6071e-01	-6.4549e-06
+1.5010e-01	+8.6063e-01	+8.6062e-01	-6.4586e-06
+1.5020e-01	+8.6054e-01	+8.6054e-01	-6.4622e-06
+1.5030e-01	+8.6046e-01	+8.6045e-01	-6.4659e-06
+1.5040e-01	+8.6037e-01	+8.6036e-01	-6.4695e-06
+1.5050e-01	+8.6028e-01	+8.6028e-01	-6.4732e-06
+1.5060e-01	+8.6020e-01	+8.6019e-01	-6.4768e-06
+1.5070e-01	+8.6011e-01	+8.6011e-01	-6.4805e-06
+1.5080e-01	+8.6003e-01	+8.6002e-01	-6.4841e-06
+1.5090e-01	+8.5994e-01	+8.5993e-01	-6.4878e-06
+1.5100e-01	+8.5985e-01	+8.5985e-01	-6.4914e-06
+1.5110e-01	+8.5977e-01	+8.5976e-01	-6.4951e-06
+1.5120e-01	+8.5968e-01	+8.5968e-01	-6.4987e-06
+1.5130e-01	+8.5960e-01	+8.5959e-01	-6.5024e-06
+1.5140e-01	+8.5951e-01	+8.5950e-01	-6.5060e-06
+1.5150e-01	+8.5942e-01	+8.5942e-01	-6.5097e-06
+1.5160e-01	+8.5934e-01	+8.5933e-01	-6.5133e-06
+1.5170e-01	+8.5925e-01	+8.5925e-01	-6.5170e-06
+1.5180e-01	+8.5917e-01	+8.5916e-01	-6.5206e-06
+1.5190e-01	+8.5908e-01	+8.5907e-01	-6.5243e-06
+1.5200e-01	+8.5899e-01	+8.5899e-01	-6.5279e-06
+1.5210e-01	+8.5891e-01	+8.5890e-01	-6.5315e-06
+1.5220e-01	+8.5882e-01	+8.5882e-01	-6.5352e-06
+1.5230e-01	+8.5874e-01	+8.5873e-01	-6.5388e-06
+1.5240e-01	+8.5865e-01	+8.5864e-01	-6.5425e-06
+1.5250e-01	+8.5857e-01	+8.5856e-01	-6.5461e-06
+1.5260e-01	+8.5848e-01	+8.5847e-01	-6.5497e-06
+1.5270e-01	+8.5839e-01	+8.5839e-01	-6.5534e-06
+1.5280e-01	+8.5831e-01	+8.5830e-01	-6.5570e-06
+1.5290e-01	+8.5822e-01	+8.5822e-01	-6.5606e-06
+1.5300e-01	+8.5814e-01	+8.5813e-01	-6.5643e-06
+1.5310e-01	+8.5805e-01	+8.5804e-01	-6.5679e-06
+1.5320e-01	+8.5796e-01	+8.5796e-01	-6.5715e-06
+1.5330e-01	+8.5788e-01	+8.5787e-01	-6.5752e-06
+1.5340e-01	+8.5779e-01	+8.5779e-01	-6.5788e-06
+1.5350e-01	+8.5771e-01	+8.5770e-01	-6.5824e-06
+1.5360e-01	+8.5762e-01	+8.5761e-01	-6.5861e-06
+1.5370e-01	+8.5754e-01	+8.5753e-01	-6.5897e-06
+1.5380e-01	+8.5745e-01	+8.5744e-01	-6.5933e-06
+1.5390e-01	+8.5736e-01	+8.5736e-01	-6.5970e-06
+1.5400e-01	+8.5728e-01	+8.5727e-01	-6.6006e-06
+1.5410e-01	+8.5719e-01	+8.5719e-01	-6.6042e-06
+1.5420e-01	+8.5711e-01	+8.5710e-01	-6.6078e-06
+1.5430e-01	+8.5702e-01	+8.5701e-01	-6.6115e-06
+1.5440e-01	+8.5694e-01	+8.5693e-01	-6.6151e-06
+1.5450e-01	+8.5685e-01	+8.5684e-01	-6.6187e-06
+1.5460e-01	+8.5676e-01	+8.5676e-01	-6.6223e-06
+1.5470e-01	+8.5668e-01	+8.5667e-01	-6.6259e-06
+1.5480e-01	+8.5659e-01	+8.5659e-01	-6.6296e-06
+1.5490e-01	+8.5651e-01	+8.5650e-01	-6.6332e-06
+1.5500e-01	+8.5642e-01	+8.5642e-01	-6.6368e-06
+1.5510e-01	+8.5634e-01	+8.5633e-01	-6.6404e-06
+1.5520e-01	+8.5625e-01	+8.5624e-01	-6.6440e-06
+1.5530e-01	+8.5616e-01	+8.5616e-01	-6.6477e-06
+1.5540e-01	+8.5608e-01	+8.5607e-01	-6.6513e-06
+1.5550e-01	+8.5599e-01	+8.5599e-01	-6.6549e-06
+1.5560e-01	+8.5591e-01	+8.5590e-01	-6.6585e-06
+1.5570e-01	+8.5582e-01	+8.5582e-01	-6.6621e-06
+1.5580e-01	+8.5574e-01	+8.5573e-01	-6.6657e-06
+1.5590e-01	+8.5565e-01	+8.5564e-01	-6.6693e-06
+1.5600e-01	+8.5557e-01	+8.5556e-01	-6.6729e-06
+1.5610e-01	+8.5548e-01	+8.5547e-01	-6.6766e-06
+1.5620e-01	+8.5539e-01	+8.5539e-01	-6.6802e-06
+1.5630e-01	+8.5531e-01	+8.5530e-01	-6.6838e-06
+1.5640e-01	+8.5522e-01	+8.5522e-01	-6.6874e-06
+1.5650e-01	+8.5514e-01	+8.5513e-01	-6.6910e-06
+1.5660e-01	+8.5505e-01	+8.5505e-01	-6.6946e-06
+1.5670e-01	+8.5497e-01	+8.5496e-01	-6.6982e-06
+1.5680e-01	+8.5488e-01	+8.5488e-01	-6.7018e-06
+1.5690e-01	+8.5480e-01	+8.5479e-01	-6.7054e-06
+1.5700e-01	+8.5471e-01	+8.5470e-01	-6.7090e-06
+1.5710e-01	+8.5463e-01	+8.5462e-01	-6.7126e-06
+1.5720e-01	+8.5454e-01	+8.5453e-01	-6.7162e-06
+1.5730e-01	+8.5445e-01	+8.5445e-01	-6.7198e-06
+1.5740e-01	+8.5437e-01	+8.5436e-01	-6.7234e-06
+1.5750e-01	+8.5428e-01	+8.5428e-01	-6.7270e-06
+1.5760e-01	+8.5420e-01	+8.5419e-01	-6.7306e-06
+1.5770e-01	+8.5411e-01	+8.5411e-01	-6.7342e-06
+1.5780e-01	+8.5403e-01	+8.5402e-01	-6.7378e-06
+1.5790e-01	+8.5394e-01	+8.5394e-01	-6.7414e-06
+1.5800e-01	+8.5386e-01	+8.5385e-01	-6.7450e-06
+1.5810e-01	+8.5377e-01	+8.5376e-01	-6.7486e-06
+1.5820e-01	+8.5369e-01	+8.5368e-01	-6.7522e-06
+1.5830e-01	+8.5360e-01	+8.5359e-01	-6.7558e-06
+1.5840e-01	+8.5352e-01	+8.5351e-01	-6.7594e-06
+1.5850e-01	+8.5343e-01	+8.5342e-01	-6.7630e-06
+1.5860e-01	+8.5334e-01	+8.5334e-01	-6.7665e-06
+1.5870e-01	+8.5326e-01	+8.5325e-01	-6.7701e-06
+1.5880e-01	+8.5317e-01	+8.5317e-01	-6.7737e-06
+1.5890e-01	+8.5309e-01	+8.5308e-01	-6.7773e-06
+1.5900e-01	+8.5300e-01	+8.5300e-01	-6.7809e-06
+1.5910e-01	+8.5292e-01	+8.5291e-01	-6.7845e-06
+1.5920e-01	+8.5283e-01	+8.5283e-01	-6.7881e-06
+1.5930e-01	+8.5275e-01	+8.5274e-01	-6.7917e-06
+1.5940e-01	+8.5266e-01	+8.5266e-01	-6.7952e-06
+1.5950e-01	+8.5258e-01	+8.5257e-01	-6.7988e-06
+1.5960e-01	+8.5249e-01	+8.5248e-01	-6.8024e-06
+1.5970e-01	+8.5241e-01	+8.5240e-01	-6.8060e-06
+1.5980e-01	+8.5232e-01	+8.5231e-01	-6.8096e-06
+1.5990e-01	+8.5224e-01	+8.5223e-01	-6.8131e-06
+1.6000e-01	+8.5215e-01	+8.5214e-01	-6.8167e-06
+1.6010e-01	+8.5207e-01	+8.5206e-01	-6.8203e-06
+1.6020e-01	+8.5198e-01	+8.5197e-01	-6.8239e-06
+1.6030e-01	+8.5190e-01	+8.5189e-01	-6.8275e-06
+1.6040e-01	+8.5181e-01	+8.5180e-01	-6.8310e-06
+1.6050e-01	+8.5172e-01	+8.5172e-01	-6.8346e-06
+1.6060e-01	+8.5164e-01	+8.5163e-01	-6.8382e-06
+1.6070e-01	+8.5155e-01	+8.5155e-01	-6.8418e-06
+1.6080e-01	+8.5147e-01	+8.5146e-01	-6.8453e-06
+1.6090e-01	+8.5138e-01	+8.5138e-01	-6.8489e-06
+1.6100e-01	+8.5130e-01	+8.5129e-01	-6.8525e-06
+1.6110e-01	+8.5121e-01	+8.5121e-01	-6.8560e-06
+1.6120e-01	+8.5113e-01	+8.5112e-01	-6.8596e-06
+1.6130e-01	+8.5104e-01	+8.5104e-01	-6.8632e-06
+1.6140e-01	+8.5096e-01	+8.5095e-01	-6.8667e-06
+1.6150e-01	+8.5087e-01	+8.5087e-01	-6.8703e-06
+1.6160e-01	+8.5079e-01	+8.5078e-01	-6.8739e-06
+1.6170e-01	+8.5070e-01	+8.5070e-01	-6.8774e-06
+1.6180e-01	+8.5062e-01	+8.5061e-01	-6.8810e-06
+1.6190e-01	+8.5053e-01	+8.5053e-01	-6.8846e-06
+1.6200e-01	+8.5045e-01	+8.5044e-01	-6.8881e-06
+1.6210e-01	+8.5036e-01	+8.5036e-01	-6.8917e-06
+1.6220e-01	+8.5028e-01	+8.5027e-01	-6.8953e-06
+1.6230e-01	+8.5019e-01	+8.5019e-01	-6.8988e-06
+1.6240e-01	+8.5011e-01	+8.5010e-01	-6.9024e-06
+1.6250e-01	+8.5002e-01	+8.5002e-01	-6.9059e-06
+1.6260e-01	+8.4994e-01	+8.4993e-01	-6.9095e-06
+1.6270e-01	+8.4985e-01	+8.4985e-01	-6.9131e-06
+1.6280e-01	+8.4977e-01	+8.4976e-01	-6.9166e-06
+1.6290e-01	+8.4968e-01	+8.4968e-01	-6.9202e-06
+1.6300e-01	+8.4960e-01	+8.4959e-01	-6.9237e-06
+1.6310e-01	+8.4951e-01	+8.4951e-01	-6.9273e-06
+1.6320e-01	+8.4943e-01	+8.4942e-01	-6.9308e-06
+1.6330e-01	+8.4934e-01	+8.4934e-01	-6.9344e-06
+1.6340e-01	+8.4926e-01	+8.4925e-01	-6.9379e-06
+1.6350e-01	+8.4917e-01	+8.4917e-01	-6.9415e-06
+1.6360e-01	+8.4909e-01	+8.4908e-01	-6.9451e-06
+1.6370e-01	+8.4900e-01	+8.4900e-01	-6.9486e-06
+1.6380e-01	+8.4892e-01	+8.4891e-01	-6.9522e-06
+1.6390e-01	+8.4883e-01	+8.4883e-01	-6.9557e-06
+1.6400e-01	+8.4875e-01	+8.4874e-01	-6.9592e-06
+1.6410e-01	+8.4866e-01	+8.4866e-01	-6.9628e-06
+1.6420e-01	+8.4858e-01	+8.4857e-01	-6.9663e-06
+1.6430e-01	+8.4849e-01	+8.4849e-01	-6.9699e-06
+1.6440e-01	+8.4841e-01	+8.4840e-01	-6.9734e-06
+1.6450e-01	+8.4832e-01	+8.4832e-01	-6.9770e-06
+1.6460e-01	+8.4824e-01	+8.4823e-01	-6.9805e-06
+1.6470e-01	+8.4816e-01	+8.4815e-01	-6.9841e-06
+1.6480e-01	+8.4807e-01	+8.4806e-01	-6.9876e-06
+1.6490e-01	+8.4799e-01	+8.4798e-01	-6.9911e-06
+1.6500e-01	+8.4790e-01	+8.4789e-01	-6.9947e-06
+1.6510e-01	+8.4782e-01	+8.4781e-01	-6.9982e-06
+1.6520e-01	+8.4773e-01	+8.4772e-01	-7.0018e-06
+1.6530e-01	+8.4765e-01	+8.4764e-01	-7.0053e-06
+1.6540e-01	+8.4756e-01	+8.4755e-01	-7.0088e-06
+1.6550e-01	+8.4748e-01	+8.4747e-01	-7.0124e-06
+1.6560e-01	+8.4739e-01	+8.4739e-01	-7.0159e-06
+1.6570e-01	+8.4731e-01	+8.4730e-01	-7.0194e-06
+1.6580e-01	+8.4722e-01	+8.4722e-01	-7.0230e-06
+1.6590e-01	+8.4714e-01	+8.4713e-01	-7.0265e-06
+1.6600e-01	+8.4705e-01	+8.4705e-01	-7.0300e-06
+1.6610e-01	+8.4697e-01	+8.4696e-01	-7.0336e-06
+1.6620e-01	+8.4688e-01	+8.4688e-01	-7.0371e-06
+1.6630e-01	+8.4680e-01	+8.4679e-01	-7.0406e-06
+1.6640e-01	+8.4671e-01	+8.4671e-01	-7.0442e-06
+1.6650e-01	+8.4663e-01	+8.4662e-01	-7.0477e-06
+1.6660e-01	+8.4655e-01	+8.4654e-01	-7.0512e-06
+1.6670e-01	+8.4646e-01	+8.4645e-01	-7.0547e-06
+1.6680e-01	+8.4638e-01	+8.4637e-01	-7.0583e-06
+1.6690e-01	+8.4629e-01	+8.4628e-01	-7.0618e-06
+1.6700e-01	+8.4621e-01	+8.4620e-01	-7.0653e-06
+1.6710e-01	+8.4612e-01	+8.4611e-01	-7.0688e-06
+1.6720e-01	+8.4604e-01	+8.4603e-01	-7.0724e-06
+1.6730e-01	+8.4595e-01	+8.4595e-01	-7.0759e-06
+1.6740e-01	+8.4587e-01	+8.4586e-01	-7.0794e-06
+1.6750e-01	+8.4578e-01	+8.4578e-01	-7.0829e-06
+1.6760e-01	+8.4570e-01	+8.4569e-01	-7.0865e-06
+1.6770e-01	+8.4561e-01	+8.4561e-01	-7.0900e-06
+1.6780e-01	+8.4553e-01	+8.4552e-01	-7.0935e-06
+1.6790e-01	+8.4545e-01	+8.4544e-01	-7.0970e-06
+1.6800e-01	+8.4536e-01	+8.4535e-01	-7.1005e-06
+1.6810e-01	+8.4528e-01	+8.4527e-01	-7.1040e-06
+1.6820e-01	+8.4519e-01	+8.4518e-01	-7.1076e-06
+1.6830e-01	+8.4511e-01	+8.4510e-01	-7.1111e-06
+1.6840e-01	+8.4502e-01	+8.4502e-01	-7.1146e-06
+1.6850e-01	+8.4494e-01	+8.4493e-01	-7.1181e-06
+1.6860e-01	+8.4485e-01	+8.4485e-01	-7.1216e-06
+1.6870e-01	+8.4477e-01	+8.4476e-01	-7.1251e-06
+1.6880e-01	+8.4468e-01	+8.4468e-01	-7.1286e-06
+1.6890e-01	+8.4460e-01	+8.4459e-01	-7.1321e-06
+1.6900e-01	+8.4452e-01	+8.4451e-01	-7.1357e-06
+1.6910e-01	+8.4443e-01	+8.4442e-01	-7.1392e-06
+1.6920e-01	+8.4435e-01	+8.4434e-01	-7.1427e-06
+1.6930e-01	+8.4426e-01	+8.4426e-01	-7.1462e-06
+1.6940e-01	+8.4418e-01	+8.4417e-01	-7.1497e-06
+1.6950e-01	+8.4409e-01	+8.4409e-01	-7.1532e-06
+1.6960e-01	+8.4401e-01	+8.4400e-01	-7.1567e-06
+1.6970e-01	+8.4393e-01	+8.4392e-01	-7.1602e-06
+1.6980e-01	+8.4384e-01	+8.4383e-01	-7.1637e-06
+1.6990e-01	+8.4376e-01	+8.4375e-01	-7.1672e-06
+1.7000e-01	+8.4367e-01	+8.4366e-01	-7.1707e-06
+1.7010e-01	+8.4359e-01	+8.4358e-01	-7.1742e-06
+1.7020e-01	+8.4350e-01	+8.4350e-01	-7.1777e-06
+1.7030e-01	+8.4342e-01	+8.4341e-01	-7.1812e-06
+1.7040e-01	+8.4333e-01	+8.4333e-01	-7.1847e-06
+1.7050e-01	+8.4325e-01	+8.4324e-01	-7.1882e-06
+1.7060e-01	+8.4317e-01	+8.4316e-01	-7.1917e-06
+1.7070e-01	+8.4308e-01	+8.4307e-01	-7.1952e-06
+1.7080e-01	+8.4300e-01	+8.4299e-01	-7.1987e-06
+1.7090e-01	+8.4291e-01	+8.4291e-01	-7.2022e-06
+1.7100e-01	+8.4283e-01	+8.4282e-01	-7.2057e-06
+1.7110e-01	+8.4274e-01	+8.4274e-01	-7.2092e-06
+1.7120e-01	+8.4266e-01	+8.4265e-01	-7.2127e-06
+1.7130e-01	+8.4258e-01	+8.4257e-01	-7.2162e-06
+1.7140e-01	+8.4249e-01	+8.4248e-01	-7.2196e-06
+1.7150e-01	+8.4241e-01	+8.4240e-01	-7.2231e-06
+1.7160e-01	+8.4232e-01	+8.4232e-01	-7.2266e-06
+1.7170e-01	+8.4224e-01	+8.4223e-01	-7.2301e-06
+1.7180e-01	+8.4215e-01	+8.4215e-01	-7.2336e-06
+1.7190e-01	+8.4207e-01	+8.4206e-01	-7.2371e-06
+1.7200e-01	+8.4199e-01	+8.4198e-01	-7.2406e-06
+1.7210e-01	+8.4190e-01	+8.4189e-01	-7.2441e-06
+1.7220e-01	+8.4182e-01	+8.4181e-01	-7.2475e-06
+1.7230e-01	+8.4173e-01	+8.4173e-01	-7.2510e-06
+1.7240e-01	+8.4165e-01	+8.4164e-01	-7.2545e-06
+1.7250e-01	+8.4157e-01	+8.4156e-01	-7.2580e-06
+1.7260e-01	+8.4148e-01	+8.4147e-01	-7.2615e-06
+1.7270e-01	+8.4140e-01	+8.4139e-01	-7.2649e-06
+1.7280e-01	+8.4131e-01	+8.4131e-01	-7.2684e-06
+1.7290e-01	+8.4123e-01	+8.4122e-01	-7.2719e-06
+1.7300e-01	+8.4114e-01	+8.4114e-01	-7.2754e-06
+1.7310e-01	+8.4106e-01	+8.4105e-01	-7.2789e-06
+1.7320e-01	+8.4098e-01	+8.4097e-01	-7.2823e-06
+1.7330e-01	+8.4089e-01	+8.4089e-01	-7.2858e-06
+1.7340e-01	+8.4081e-01	+8.4080e-01	-7.2893e-06
+1.7350e-01	+8.4072e-01	+8.4072e-01	-7.2928e-06
+1.7360e-01	+8.4064e-01	+8.4063e-01	-7.2962e-06
+1.7370e-01	+8.4056e-01	+8.4055e-01	-7.2997e-06
+1.7380e-01	+8.4047e-01	+8.4046e-01	-7.3032e-06
+1.7390e-01	+8.4039e-01	+8.4038e-01	-7.3067e-06
+1.7400e-01	+8.4030e-01	+8.4030e-01	-7.3101e-06
+1.7410e-01	+8.4022e-01	+8.4021e-01	-7.3136e-06
+1.7420e-01	+8.4014e-01	+8.4013e-01	-7.3171e-06
+1.7430e-01	+8.4005e-01	+8.4004e-01	-7.3205e-06
+1.7440e-01	+8.3997e-01	+8.3996e-01	-7.3240e-06
+1.7450e-01	+8.3988e-01	+8.3988e-01	-7.3275e-06
+1.7460e-01	+8.3980e-01	+8.3979e-01	-7.3309e-06
+1.7470e-01	+8.3972e-01	+8.3971e-01	-7.3344e-06
+1.7480e-01	+8.3963e-01	+8.3962e-01	-7.3379e-06
+1.7490e-01	+8.3955e-01	+8.3954e-01	-7.3413e-06
+1.7500e-01	+8.3946e-01	+8.3946e-01	-7.3448e-06
+1.7510e-01	+8.3938e-01	+8.3937e-01	-7.3483e-06
+1.7520e-01	+8.3930e-01	+8.3929e-01	-7.3517e-06
+1.7530e-01	+8.3921e-01	+8.3921e-01	-7.3552e-06
+1.7540e-01	+8.3913e-01	+8.3912e-01	-7.3586e-06
+1.7550e-01	+8.3904e-01	+8.3904e-01	-7.3621e-06
+1.7560e-01	+8.3896e-01	+8.3895e-01	-7.3656e-06
+1.7570e-01	+8.3888e-01	+8.3887e-01	-7.3690e-06
+1.7580e-01	+8.3879e-01	+8.3879e-01	-7.3725e-06
+1.7590e-01	+8.3871e-01	+8.3870e-01	-7.3759e-06
+1.7600e-01	+8.3863e-01	+8.3862e-01	-7.3794e-06
+1.7610e-01	+8.3854e-01	+8.3853e-01	-7.3828e-06
+1.7620e-01	+8.3846e-01	+8.3845e-01	-7.3863e-06
+1.7630e-01	+8.3837e-01	+8.3837e-01	-7.3897e-06
+1.7640e-01	+8.3829e-01	+8.3828e-01	-7.3932e-06
+1.7650e-01	+8.3821e-01	+8.3820e-01	-7.3966e-06
+1.7660e-01	+8.3812e-01	+8.3811e-01	-7.4001e-06
+1.7670e-01	+8.3804e-01	+8.3803e-01	-7.4035e-06
+1.7680e-01	+8.3795e-01	+8.3795e-01	-7.4070e-06
+1.7690e-01	+8.3787e-01	+8.3786e-01	-7.4104e-06
+1.7700e-01	+8.3779e-01	+8.3778e-01	-7.4139e-06
+1.7710e-01	+8.3770e-01	+8.3770e-01	-7.4173e-06
+1.7720e-01	+8.3762e-01	+8.3761e-01	-7.4208e-06
+1.7730e-01	+8.3754e-01	+8.3753e-01	-7.4242e-06
+1.7740e-01	+8.3745e-01	+8.3744e-01	-7.4277e-06
+1.7750e-01	+8.3737e-01	+8.3736e-01	-7.4311e-06
+1.7760e-01	+8.3728e-01	+8.3728e-01	-7.4346e-06
+1.7770e-01	+8.3720e-01	+8.3719e-01	-7.4380e-06
+1.7780e-01	+8.3712e-01	+8.3711e-01	-7.4414e-06
+1.7790e-01	+8.3703e-01	+8.3703e-01	-7.4449e-06
+1.7800e-01	+8.3695e-01	+8.3694e-01	-7.4483e-06
+1.7810e-01	+8.3687e-01	+8.3686e-01	-7.4518e-06
+1.7820e-01	+8.3678e-01	+8.3678e-01	-7.4552e-06
+1.7830e-01	+8.3670e-01	+8.3669e-01	-7.4586e-06
+1.7840e-01	+8.3662e-01	+8.3661e-01	-7.4621e-06
+1.7850e-01	+8.3653e-01	+8.3652e-01	-7.4655e-06
+1.7860e-01	+8.3645e-01	+8.3644e-01	-7.4689e-06
+1.7870e-01	+8.3636e-01	+8.3636e-01	-7.4724e-06
+1.7880e-01	+8.3628e-01	+8.3627e-01	-7.4758e-06
+1.7890e-01	+8.3620e-01	+8.3619e-01	-7.4793e-06
+1.7900e-01	+8.3611e-01	+8.3611e-01	-7.4827e-06
+1.7910e-01	+8.3603e-01	+8.3602e-01	-7.4861e-06
+1.7920e-01	+8.3595e-01	+8.3594e-01	-7.4895e-06
+1.7930e-01	+8.3586e-01	+8.3586e-01	-7.4930e-06
+1.7940e-01	+8.3578e-01	+8.3577e-01	-7.4964e-06
+1.7950e-01	+8.3570e-01	+8.3569e-01	-7.4998e-06
+1.7960e-01	+8.3561e-01	+8.3560e-01	-7.5033e-06
+1.7970e-01	+8.3553e-01	+8.3552e-01	-7.5067e-06
+1.7980e-01	+8.3544e-01	+8.3544e-01	-7.5101e-06
+1.7990e-01	+8.3536e-01	+8.3535e-01	-7.5135e-06
+1.8000e-01	+8.3528e-01	+8.3527e-01	-7.5170e-06
+1.8010e-01	+8.3519e-01	+8.3519e-01	-7.5204e-06
+1.8020e-01	+8.3511e-01	+8.3510e-01	-7.5238e-06
+1.8030e-01	+8.3503e-01	+8.3502e-01	-7.5272e-06
+1.8040e-01	+8.3494e-01	+8.3494e-01	-7.5307e-06
+1.8050e-01	+8.3486e-01	+8.3485e-01	-7.5341e-06
+1.8060e-01	+8.3478e-01	+8.3477e-01	-7.5375e-06
+1.8070e-01	+8.3469e-01	+8.3469e-01	-7.5409e-06
+1.8080e-01	+8.3461e-01	+8.3460e-01	-7.5443e-06
+1.8090e-01	+8.3453e-01	+8.3452e-01	-7.5478e-06
+1.8100e-01	+8.3444e-01	+8.3444e-01	-7.5512e-06
+1.8110e-01	+8.3436e-01	+8.3435e-01	-7.5546e-06
+1.8120e-01	+8.3428e-01	+8.3427e-01	-7.5580e-06
+1.8130e-01	+8.3419e-01	+8.3419e-01	-7.5614e-06
+1.8140e-01	+8.3411e-01	+8.3410e-01	-7.5648e-06
+1.8150e-01	+8.3403e-01	+8.3402e-01	-7.5682e-06
+1.8160e-01	+8.3394e-01	+8.3393e-01	-7.5717e-06
+1.8170e-01	+8.3386e-01	+8.3385e-01	-7.5751e-06
+1.8180e-01	+8.3378e-01	+8.3377e-01	-7.5785e-06
+1.8190e-01	+8.3369e-01	+8.3368e-01	-7.5819e-06
+1.8200e-01	+8.3361e-01	+8.3360e-01	-7.5853e-06
+1.8210e-01	+8.3353e-01	+8.3352e-01	-7.5887e-06
+1.8220e-01	+8.3344e-01	+8.3343e-01	-7.5921e-06
+1.8230e-01	+8.3336e-01	+8.3335e-01	-7.5955e-06
+1.8240e-01	+8.3328e-01	+8.3327e-01	-7.5989e-06
+1.8250e-01	+8.3319e-01	+8.3318e-01	-7.6023e-06
+1.8260e-01	+8.3311e-01	+8.3310e-01	-7.6057e-06
+1.8270e-01	+8.3303e-01	+8.3302e-01	-7.6091e-06
+1.8280e-01	+8.3294e-01	+8.3293e-01	-7.6126e-06
+1.8290e-01	+8.3286e-01	+8.3285e-01	-7.6160e-06
+1.8300e-01	+8.3278e-01	+8.3277e-01	-7.6194e-06
+1.8310e-01	+8.3269e-01	+8.3268e-01	-7.6228e-06
+1.8320e-01	+8.3261e-01	+8.3260e-01	-7.6262e-06
+1.8330e-01	+8.3253e-01	+8.3252e-01	-7.6296e-06
+1.8340e-01	+8.3244e-01	+8.3244e-01	-7.6330e-06
